asset,metric,phase,feature,importance
sp500,volatility,phase2,counts__price,-0.004306793
sp500,volatility,phase2,counts__profit,0.0
sp500,volatility,phase2,counts__loss,0.0
sp500,volatility,phase2,counts__revenue,0.016308784
sp500,volatility,phase2,counts__inflation,-0.011311531
sp500,volatility,phase2,counts__interest,0.00035572052
sp500,volatility,phase2,counts__bitcoin,-0.00036907196
sp500,volatility,phase2,counts__dogecoin,0.0009622574
sp500,volatility,phase2,counts__crypto,0.0025634766
sp500,volatility,phase2,counts__ethereum,0.0008239746
sp500,volatility,phase2,counts__spacex,-0.005036354
sp500,volatility,phase2,counts__model,-0.0004377365
sp500,volatility,phase2,counts__cybertruck,0.0020780563
sp500,volatility,phase2,counts__starship,-0.00020217896
sp500,volatility,phase2,counts__buy,-0.00061893463
sp500,volatility,phase2,counts__sell,0.0016431808
sp500,volatility,phase2,counts__likeCount,0.009626389
sp500,volatility,phase2,counts__quoteCount,0.00981617
sp500,volatility,phase2,counts__retweetCount,-0.0011768341
sp500,volatility,phase2,counts__replyCount,-0.0075263977
sp500,volatility,phase2,scores__neg,0.10623455
sp500,volatility,phase2,scores__neu,-0.19098663
sp500,volatility,phase2,scores__pos,-0.032942772
sp500,volatility,phase2,scores__anger,0.11958313
sp500,volatility,phase2,scores__disgust,-0.013053894
sp500,volatility,phase2,scores__fear,-0.0069084167
sp500,volatility,phase2,scores__joy,0.090091705
sp500,volatility,phase2,scores__neutral,0.14029503
sp500,volatility,phase2,scores__sadness,-0.026247978
sp500,volatility,phase2,scores__surprise,-0.066327095
sp500,volatility,phase2,scores__news_social_concern,-0.012732506
sp500,volatility,phase2,binary__no_tweets,0.03255081
sp500,volatility,phase3,scores__Extroversion,-0.05863571
sp500,volatility,phase3,scores__Neuroticism,0.012741089
sp500,volatility,phase3,scores__Agreeableness,-0.0021209717
sp500,volatility,phase3,scores__Conscientiousness,0.03174591
sp500,volatility,phase3,scores__Openness,0.0049476624
sp500,volatility,phase3,scores__arts_culture,0.027938843
sp500,volatility,phase3,scores__business_entrepreneurs,0.7448387
sp500,volatility,phase3,scores__celebrity_pop_culture,-0.31326675
sp500,volatility,phase3,scores__diaries_daily_life,-0.15516663
sp500,volatility,phase3,scores__family,0.1919899
sp500,volatility,phase3,scores__fashion_style,-0.27339172
sp500,volatility,phase3,scores__film_tv_video,0.18339157
sp500,volatility,phase3,scores__fitness_&_health,0.022270203
sp500,volatility,phase3,scores__food_&_dining,-0.0018501282
sp500,volatility,phase3,scores__gaming,-0.11945343
sp500,volatility,phase3,scores__learning_educational,-0.2794075
sp500,volatility,phase3,scores__music,0.23340988
sp500,volatility,phase3,scores__other_hobbies,-0.04970932
sp500,volatility,phase3,scores__relationships,0.032463074
sp500,volatility,phase3,scores__science_technology,-0.17931747
sp500,volatility,phase3,scores__sports,-0.09371567
sp500,volatility,phase3,scores__travel_adventure,-0.04906082
sp500,volatility,phase3,scores__youth_student_life,-0.2169342
sp500,volatility,phase3,counts__tweet_count,0.040786743
sp500,volatility,phase3,counts__nlp_tweet_count,-0.10116196
sp500,volatility,phase3,counts__tesla,0.043094635
sp500,volatility,phase3,counts__stock,0.012737274
sp500,volatility,phase3,counts__market,-0.06742096
sp500,volatility,phase3,counts__price,0.20676422
sp500,volatility,phase3,counts__profit,0.0005531311
sp500,volatility,phase3,counts__loss,0.0013427734
sp500,volatility,phase3,counts__revenue,0.019134521
sp500,volatility,phase3,counts__inflation,-0.12039566
sp500,volatility,phase3,counts__interest,0.0048294067
sp500,volatility,phase3,counts__bitcoin,-0.0008583069
sp500,volatility,phase3,counts__dogecoin,0.0
sp500,volatility,phase3,counts__crypto,0.0025596619
sp500,volatility,phase3,counts__ethereum,0.0
sp500,volatility,phase3,counts__spacex,0.18578339
sp500,volatility,phase3,counts__model,-0.028873444
sp500,volatility,phase3,counts__cybertruck,-0.028808594
sp500,volatility,phase3,counts__starship,-0.007423401
sp500,volatility,phase3,counts__buy,-0.15784073
sp500,volatility,phase3,counts__sell,-0.05381012
sp500,volatility,phase3,counts__likeCount,-0.021888733
sp500,volatility,phase3,counts__quoteCount,0.009479523
sp500,volatility,phase3,counts__retweetCount,0.28809357
sp500,volatility,phase3,counts__replyCount,0.02879715
sp500,volatility,phase3,scores__neg,-0.08488464
sp500,volatility,phase3,scores__neu,-0.04494095
sp500,volatility,phase3,scores__pos,-0.04114151
sp500,volatility,phase3,scores__anger,-0.2443924
sp500,volatility,phase3,scores__disgust,0.34031296
sp500,volatility,phase3,scores__fear,0.0097846985
sp500,volatility,phase3,scores__joy,-0.3621254
sp500,volatility,phase3,scores__neutral,-0.26021194
sp500,volatility,phase3,scores__sadness,-0.025115967
sp500,volatility,phase3,scores__surprise,0.013629913
sp500,volatility,phase3,scores__news_social_concern,0.73374176
sp500,volatility,phase3,binary__no_tweets,0.0
sp500,volatility,phase4,scores__Extroversion,0.06877136
sp500,volatility,phase4,scores__Neuroticism,0.00844574
sp500,volatility,phase4,scores__Agreeableness,-0.022148132
sp500,volatility,phase4,scores__Conscientiousness,0.027130127
sp500,volatility,phase4,scores__Openness,0.06821442
sp500,volatility,phase4,scores__arts_culture,-0.004699707
sp500,volatility,phase4,scores__business_entrepreneurs,-0.0019378662
sp500,volatility,phase4,scores__celebrity_pop_culture,0.031440735
sp500,volatility,phase4,scores__diaries_daily_life,0.036514282
sp500,volatility,phase4,scores__family,0.0107803345
sp500,volatility,phase4,scores__fashion_style,-0.006652832
sp500,volatility,phase4,scores__film_tv_video,-0.055488586
sp500,volatility,phase4,scores__fitness_&_health,0.009223938
sp500,volatility,phase4,scores__food_&_dining,0.053993225
sp500,volatility,phase4,scores__gaming,0.0065689087
sp500,volatility,phase4,scores__learning_educational,0.009864807
sp500,volatility,phase4,scores__music,-0.0018692017
sp500,volatility,phase4,scores__other_hobbies,0.06061554
sp500,volatility,phase4,scores__relationships,0.04751587
sp500,volatility,phase4,scores__science_technology,0.028839111
sp500,volatility,phase4,scores__sports,0.025756836
sp500,volatility,phase4,scores__travel_adventure,0.062164307
sp500,volatility,phase4,scores__youth_student_life,-0.19425201
sp500,volatility,phase4,counts__tweet_count,0.23214722
sp500,volatility,phase4,counts__nlp_tweet_count,0.18235779
sp500,volatility,phase4,counts__tesla,0.027374268
sp500,volatility,phase4,counts__stock,-0.2037735
sp500,volatility,phase4,counts__market,0.04260254
sp500,volatility,phase4,counts__price,-0.0028839111
sp500,volatility,phase4,counts__profit,0.1558075
sp500,volatility,phase4,counts__loss,-0.008354187
sp500,volatility,phase4,counts__revenue,-0.026687622
sp500,volatility,phase4,counts__inflation,0.0076446533
sp500,volatility,phase4,counts__interest,0.0016326904
sp500,volatility,phase4,counts__bitcoin,0.0
sp500,volatility,phase4,counts__dogecoin,0.0
sp500,volatility,phase4,counts__crypto,0.0
sp500,volatility,phase4,counts__ethereum,0.0
sp500,volatility,phase4,counts__spacex,0.0043411255
sp500,volatility,phase4,counts__model,0.02280426
sp500,volatility,phase4,counts__cybertruck,0.018356323
sp500,volatility,phase4,counts__starship,-0.004798889
sp500,volatility,phase4,counts__buy,0.0004348755
sp500,volatility,phase4,counts__sell,-0.046653748
sp500,volatility,phase4,counts__likeCount,-0.029632568
sp500,volatility,phase4,counts__quoteCount,0.004814148
sp500,volatility,phase4,counts__retweetCount,-0.068496704
sp500,volatility,phase4,counts__replyCount,0.07182312
sp500,volatility,phase4,scores__neg,0.0048980713
sp500,volatility,phase4,scores__neu,0.8318176
sp500,volatility,phase4,scores__pos,-0.025848389
sp500,volatility,phase4,scores__anger,-0.45594025
sp500,volatility,phase4,scores__disgust,-1.0267868
sp500,volatility,phase4,scores__fear,-0.0096206665
sp500,volatility,phase4,scores__joy,0.15497589
sp500,volatility,phase4,scores__neutral,-0.64645386
sp500,volatility,phase4,scores__sadness,-0.1364975
sp500,volatility,phase4,scores__surprise,-0.10825348
sp500,volatility,phase4,scores__news_social_concern,0.381279
sp500,volatility,phase4,binary__no_tweets,0.0
sp500,volume,full,scores__Extroversion,-0.19989014
sp500,volume,full,scores__Neuroticism,0.22790527
sp500,volume,full,scores__Agreeableness,0.10812378
sp500,volume,full,scores__Conscientiousness,-0.39953613
sp500,volume,full,scores__Openness,-0.1880188
sp500,volume,full,scores__arts_culture,2.9057312
sp500,volume,full,scores__business_entrepreneurs,1.2756042
sp500,volume,full,scores__celebrity_pop_culture,5.7969666
sp500,volume,full,scores__diaries_daily_life,1.414154
sp500,volume,full,scores__family,0.63101196
sp500,volume,full,scores__fashion_style,2.4212646
sp500,volume,full,scores__film_tv_video,-1.0245361
sp500,volume,full,scores__fitness_&_health,-1.962738
sp500,volume,full,scores__food_&_dining,-0.12133789
sp500,volume,full,scores__gaming,0.14978027
sp500,volume,full,scores__learning_educational,-2.3833923
sp500,volume,full,scores__music,0.80389404
sp500,volume,full,scores__other_hobbies,-0.26202393
sp500,volume,full,scores__relationships,0.07861328
sp500,volume,full,scores__science_technology,1.5973511
sp500,volume,full,scores__sports,1.9602356
sp500,volume,full,scores__travel_adventure,2.8102417
sp500,volume,full,scores__youth_student_life,-0.431427
sp500,volume,full,counts__tweet_count,0.1847229
sp500,volume,full,counts__nlp_tweet_count,-0.090148926
sp500,volume,full,counts__tesla,0.39553833
sp500,volume,full,counts__stock,-0.3296814
sp500,volume,full,counts__market,0.465271
sp500,volume,full,counts__price,-0.052490234
sp500,volume,full,counts__profit,-0.83358765
sp500,volume,full,counts__loss,-0.0680542
sp500,volume,full,counts__revenue,0.027648926
sp500,volume,full,counts__inflation,-0.34222412
sp500,volume,full,counts__interest,-1.0976257
sp500,volume,full,counts__bitcoin,-0.006958008
sp500,volume,full,counts__dogecoin,-0.022399902
sp500,volume,full,counts__crypto,0.0062561035
sp500,volume,full,counts__ethereum,0.0
sp500,volume,full,counts__spacex,0.3864746
sp500,volume,full,counts__model,0.045196533
sp500,volume,full,counts__cybertruck,0.11517334
sp500,volume,full,counts__starship,0.2987976
sp500,volume,full,counts__buy,-0.3411255
sp500,volume,full,counts__sell,-0.005065918
sp500,volume,full,counts__likeCount,0.1519165
sp500,volume,full,counts__quoteCount,0.011413574
sp500,volume,full,counts__retweetCount,0.25109863
sp500,volume,full,counts__replyCount,0.7510071
sp500,volume,full,scores__neg,-0.15490723
sp500,volume,full,scores__neu,0.13809204
sp500,volume,full,scores__pos,-0.57580566
sp500,volume,full,scores__anger,2.2722473
sp500,volume,full,scores__disgust,-0.92541504
sp500,volume,full,scores__fear,0.9419861
sp500,volume,full,scores__joy,0.7155762
sp500,volume,full,scores__neutral,-0.014160156
sp500,volume,full,scores__sadness,0.01651001
sp500,volume,full,scores__surprise,0.08569336
sp500,volume,full,scores__news_social_concern,4.2061157
sp500,volume,full,binary__no_tweets,0.19894409
sp500,volume,phase1,scores__Extroversion,-1.1541748
sp500,volume,phase1,scores__Neuroticism,-1.4359741
sp500,volume,phase1,scores__Agreeableness,-5.6335754
sp500,volume,phase1,scores__Conscientiousness,-2.597992
sp500,volume,phase1,scores__Openness,-0.654541
sp500,volume,phase1,scores__arts_culture,-0.21261597
sp500,volume,phase1,scores__business_entrepreneurs,-0.30419922
sp500,volume,phase1,scores__celebrity_pop_culture,0.6697998
sp500,volume,phase1,scores__diaries_daily_life,1.0091553
sp500,volume,phase1,scores__family,0.9331665
sp500,volume,phase1,scores__fashion_style,-2.6759644
sp500,volume,phase1,scores__film_tv_video,1.5980835
sp500,volume,phase1,scores__fitness_&_health,-0.7527466
sp500,volume,phase1,scores__food_&_dining,-0.5275574
sp500,volume,phase1,scores__gaming,-0.84817505
sp500,volume,phase1,scores__learning_educational,-0.7877197
sp500,volume,phase1,scores__music,15.665894
sp500,volume,phase1,scores__other_hobbies,1.5455017
sp500,volume,phase1,scores__relationships,-0.12237549
sp500,volume,phase1,scores__science_technology,-3.3515625
sp500,volume,phase1,scores__sports,0.98913574
sp500,volume,phase1,scores__travel_adventure,0.8200989
sp500,volume,phase1,scores__youth_student_life,-2.0465698
sp500,volume,phase1,counts__tweet_count,0.0049438477
sp500,volume,phase1,counts__nlp_tweet_count,0.03189087
sp500,volume,phase1,counts__tesla,-0.059692383
sp500,volume,phase1,counts__stock,0.0
sp500,volume,phase1,counts__market,0.0
sp500,volume,phase1,counts__price,-0.019744873
sp500,volume,phase1,counts__profit,0.0
sp500,volume,phase1,counts__loss,0.0
sp500,volume,phase1,counts__revenue,0.0
sp500,volume,phase1,counts__inflation,0.0
sp500,volume,phase1,counts__interest,0.0
sp500,volume,phase1,counts__bitcoin,0.0
sp500,volume,phase1,counts__dogecoin,0.0
sp500,volume,phase1,counts__crypto,0.0
sp500,volume,phase1,counts__ethereum,0.0
sp500,volume,phase1,counts__spacex,-0.031463623
sp500,volume,phase1,counts__model,-0.09240723
sp500,volume,phase1,counts__cybertruck,0.0
sp500,volume,phase1,counts__starship,0.0
sp500,volume,phase1,counts__buy,-0.011688232
sp500,volume,phase1,counts__sell,-0.061065674
sp500,volume,phase1,counts__likeCount,-0.030944824
sp500,volume,phase1,counts__quoteCount,-0.2064209
sp500,volume,phase1,counts__retweetCount,0.09106445
sp500,volume,phase1,counts__replyCount,0.18572998
sp500,volume,phase1,scores__neg,7.02359
sp500,volume,phase1,scores__neu,-0.12664795
sp500,volume,phase1,scores__pos,-0.6560669
sp500,volume,phase1,scores__anger,0.19403076
sp500,volume,phase1,scores__disgust,1.796875
sp500,volume,phase1,scores__fear,-0.42016602
sp500,volume,phase1,scores__joy,-3.4876099
sp500,volume,phase1,scores__neutral,0.8229675
sp500,volume,phase1,scores__sadness,-1.7347717
sp500,volume,phase1,scores__surprise,0.74298096
sp500,volume,phase1,scores__news_social_concern,-1.7649841
sp500,volume,phase1,binary__no_tweets,0.114593506
sp500,volume,phase2,scores__Extroversion,0.4045105
sp500,volume,phase2,scores__Neuroticism,-0.91915894
sp500,volume,phase2,scores__Agreeableness,-0.870697
sp500,volume,phase2,scores__Conscientiousness,-0.0018310547
sp500,volume,phase2,scores__Openness,0.1586914
sp500,volume,phase2,scores__arts_culture,-1.7656555
sp500,volume,phase2,scores__business_entrepreneurs,-5.1131897
sp500,volume,phase2,scores__celebrity_pop_culture,0.7866516
sp500,volume,phase2,scores__diaries_daily_life,1.9959106
sp500,volume,phase2,scores__family,1.4743347
sp500,volume,phase2,scores__fashion_style,-1.2588501
sp500,volume,phase2,scores__film_tv_video,1.0392761
sp500,volume,phase2,scores__fitness_&_health,-1.6617432
sp500,volume,phase2,scores__food_&_dining,2.225647
sp500,volume,phase2,scores__gaming,2.6340027
sp500,volume,phase2,scores__learning_educational,-1.5910645
sp500,volume,phase2,scores__music,-0.7423706
sp500,volume,phase2,scores__other_hobbies,-2.4884338
sp500,volume,phase2,scores__relationships,1.7246399
sp500,volume,phase2,scores__science_technology,1.1011963
sp500,volume,phase2,scores__sports,1.5506897
sp500,volume,phase2,scores__travel_adventure,1.6599731
sp500,volume,phase2,scores__youth_student_life,-0.53775024
sp500,volume,phase2,counts__tweet_count,0.1394043
sp500,volume,phase2,counts__nlp_tweet_count,0.033111572
sp500,volume,phase2,counts__tesla,-0.50839233
sp500,volume,phase2,counts__stock,0.053649902
sp500,volume,phase2,counts__market,-0.02029419
sp500,volume,phase2,counts__price,-0.022460938
sp500,volume,phase2,counts__profit,0.0
sp500,volume,phase2,counts__loss,0.0
sp500,volume,phase2,counts__revenue,0.14614868
sp500,volume,phase2,counts__inflation,1.1611633
sp500,volume,phase2,counts__interest,-0.0073242188
sp500,volume,phase2,counts__bitcoin,-0.0037841797
sp500,volume,phase2,counts__dogecoin,-0.23260498
sp500,volume,phase2,counts__crypto,-0.012634277
sp500,volume,phase2,counts__ethereum,0.070495605
sp500,volume,phase2,counts__spacex,-0.3922119
sp500,volume,phase2,counts__model,-0.018432617
sp500,volume,phase2,counts__cybertruck,-0.023345947
sp500,volume,phase2,counts__starship,0.42007446
sp500,volume,phase2,counts__buy,1.2022705
sp500,volume,phase2,counts__sell,0.19680786
sp500,volume,phase2,counts__likeCount,0.14331055
sp500,volume,phase2,counts__quoteCount,-0.1430664
sp500,volume,phase2,counts__retweetCount,0.90756226
sp500,volume,phase2,counts__replyCount,0.258667
sp500,volume,phase2,scores__neg,1.8197632
sp500,volume,phase2,scores__neu,0.0763855
sp500,volume,phase2,scores__pos,-2.094696
sp500,volume,phase2,scores__anger,-4.831665
sp500,volume,phase2,scores__disgust,-0.120147705
sp500,volume,phase2,scores__fear,1.9221802
sp500,volume,phase2,scores__joy,3.4161072
sp500,volume,phase2,scores__neutral,-2.7700195
sp500,volume,phase2,scores__sadness,1.0460205
sp500,volume,phase2,scores__surprise,-5.3219604
sp500,volume,phase2,scores__news_social_concern,-6.1904907
sp500,volume,phase2,binary__no_tweets,0.063934326
sp500,volume,phase4,scores__Extroversion,-3.8330078
sp500,volume,phase4,scores__Neuroticism,-2.8867188
sp500,volume,phase4,scores__Agreeableness,3.3058472
sp500,volume,phase4,scores__Conscientiousness,-7.6254272
